a,a_std,a_subj.001,a_subj.003,a_subj.005,a_subj.006,a_subj.008,a_subj.010,a_subj.012,a_subj.015,a_subj.016,a_subj.017,t,t_std,t_subj.001,t_subj.003,t_subj.005,t_subj.006,t_subj.008,t_subj.010,t_subj.012,t_subj.015,t_subj.016,t_subj.017,v_Intercept,v_Intercept_std,v_Intercept_subj.001,v_Intercept_subj.003,v_Intercept_subj.005,v_Intercept_subj.006,v_Intercept_subj.008,v_Intercept_subj.010,v_Intercept_subj.012,v_Intercept_subj.015,v_Intercept_subj.016,v_Intercept_subj.017,"v_C(coherency, Treatment(""low""))[T.high]",v_cpp_slope,"v_cpp_slope:C(coherency, Treatment(""low""))[T.high]"
1.3981664432052379,0.19764188515399306,1.8413685175026988,1.478690091041988,1.4832463921299488,1.7193000606404993,1.2913319065769677,1.1768019646924206,1.278131226817316,1.1923455896020314,1.5761018000558886,1.2907530132850042,0.1433745688394576,0.03333840681935991,0.20733178622258552,0.13382040766382247,0.15817148393238747,0.20157800129103565,0.18800068850318596,0.09034350971741177,0.14422651269257306,0.09481083675393787,0.13121313751184116,0.19642920814700632,1.9860833364416515,0.6507209055379506,2.7503223885363726,1.4143664839989003,2.270409807909994,1.6966935098636833,2.4063020913058804,2.0256364987881317,2.3899102756120882,1.194129812153596,1.9800471494117975,1.5477640559788073,1.5233413358935803,6.6521087325428105,-7.622206050559744
1.3922631727617256,0.21909597225625804,1.8204240054687286,1.4401684630347327,1.5031674859334008,1.7440680515088316,1.2292521152212181,1.109787934327196,1.2841443443630398,1.2227625137853957,1.5526129491984586,1.3589442413324009,0.1285215858940584,0.04884972282615833,0.20660867842063188,0.13419043353474286,0.15662433920134974,0.19523173123996343,0.18847445318299968,0.08762837874686505,0.14138962889362844,0.09214718302734123,0.1259044250773974,0.18859856871441646,1.9239359683928867,0.8401426592043306,2.841317088685019,1.3709084829237743,2.440581507593371,1.7865850526215212,2.532954300622054,2.043955873364008,2.4819191378051557,1.7222758189701945,1.9019202152008827,1.4073303190485704,1.5220997196463903,24.154149420256296,-10.693243050764412
1.381176774816724,0.2452880636695014,1.838852638915515,1.418269758154335,1.4466979018542023,1.695556281415504,1.2635657659964397,1.227027827551153,1.3572351271073149,1.2668970402662958,1.545840103416557,1.3582036478422246,0.15512057962052034,0.04024786389258184,0.2087860230263273,0.1331759177427595,0.15672213107050018,0.18951147818418973,0.18622214877935642,0.08560426626967096,0.13983127735227222,0.09273445264477227,0.13146600344528026,0.18358884023328062,2.375586050893092,0.8822492481241115,3.1241693874337972,1.412448561611062,2.338758086909335,1.7720811569594146,2.1209538813060833,2.142986847268072,2.606833971938138,1.6943021764945838,1.8823491260527265,1.3912636399440845,1.1700969943218906,-3.6176845561304205,-0.997864527722065
1.5557276664389423,0.23168791046984483,1.811789875539788,1.4390905516194428,1.5795973824145941,1.7031763643785987,1.333994522692836,1.1717586296753932,1.3654121149646674,1.2375886531084737,1.6189501352970859,1.3510161250150716,0.15332731955010823,0.05654234745804004,0.20906833764520857,0.1334121677673474,0.15329632979883678,0.20381148806977267,0.1865326883865961,0.09719968691467434,0.13867192733303813,0.0923910505855012,0.12179372686139858,0.18616432792191856,1.6278511904280295,0.6903448142330937,3.090973796734822,1.2216436435513331,2.404247184574703,1.6946845800102277,2.4119074840217958,2.3285853532207432,2.633318952881224,1.6553692257728003,1.944520618046979,1.3306265072333696,1.3533011482193602,5.923557008888032,9.885775787722917
1.3651739557220113,0.29886309059489846,1.5539674385792328,1.330418946902344,1.5893497402346055,1.7687936810517506,1.401112615647052,1.1017159774293537,1.4385435539161349,1.2269288434754744,1.6711902138404757,1.2918857030770874,0.1696596844510455,0.04906814788853959,0.23004394171872988,0.1303925476476164,0.1484933480121321,0.19478629310746073,0.1835902974678467,0.09301596150490296,0.1377899064833613,0.09221211934055025,0.11285486687808777,0.19801552318845986,1.8027029051385195,0.8550434449944049,2.5625437584582453,1.0565744831467252,2.3089802280979566,1.7800178695388003,2.55833620689201,2.195089051703013,2.7046912412297868,1.5067179023704045,2.007612549197372,1.4282617692364394,1.3460385027674264,-20.444084414349362,3.374081267926284
1.3929855161473572,0.2889711200299978,1.3996178941754853,1.4088253587430415,1.6166556694935137,1.837269747995732,1.3770000322528133,1.140263594121147,1.4276862590536465,1.1666254217124041,1.6343695698456284,1.240791950319166,0.17372788807068387,0.07405208382233688,0.2312293143273754,0.12677131711600734,0.14940268185186364,0.18003791764022287,0.17226704113263858,0.09593794571414735,0.13278543486554611,0.0988765201515821,0.10808085408587638,0.2037314572281737,1.9242308175782816,0.9022002392866505,2.5289520277174113,1.1136678827957505,2.4664159929596496,1.7342683027384407,2.4792956030821998,2.15480851363538,2.7785058740974375,1.5446021691798764,1.6545464951794313,1.2152829863478236,1.3906978324211152,-12.199599855135503,15.878123485450885
1.4546662636442287,0.2239725300801947,1.3197892833271194,1.4583406584724499,1.6252550891351225,1.7492395198723751,1.4996141294713494,1.1505024002362847,1.4458727676157146,1.1979691442481875,1.724366972921188,1.263166653695948,0.1553059193867552,0.04821160020763844,0.2265871215261679,0.12820536902684931,0.14592047691076843,0.1845870040647609,0.17326381763685006,0.09827344367077506,0.13249623405448138,0.09491358419602393,0.10012002315453657,0.19894954194471384,2.012540964401542,0.3376655347194981,2.0405970654447367,1.5298799179327995,2.217859055007785,1.6844117965929266,2.5519833484198995,1.844529837975166,2.6441735366096264,1.5054642079833744,1.6681461389352423,1.298572580670576,1.4281711019347263,25.71884956601599,-0.2874663858928983
1.4884517885204536,0.2263343054190635,1.42443823157777,1.508986614232506,1.5573997513904636,1.693171127582009,1.5057075886794877,1.1584255065286302,1.5108536692875831,1.3243414180023874,1.6866213236241192,1.2716310544294136,0.13635028183278103,0.04467523183606193,0.21965514315029477,0.12731443846838947,0.15892181735284197,0.18153633746126965,0.17429326573766987,0.09211923314484265,0.13677358124242436,0.09110684432859112,0.09903333269394775,0.20017159232315565,1.8658323357057316,0.7943837850311956,1.9613028462003521,1.1637128690884826,2.4203190652470936,1.5280324663551723,2.219010518307971,2.250301842662352,2.966124753607611,1.4413598769994793,1.8660756090282071,1.5168691079462207,1.5106574645034243,-9.064802874101659,-4.026721352907785
1.4918106070086157,0.24322210191151272,1.473208763707631,1.5198133709700996,1.5621687580450407,1.6923472967258846,1.491628809012363,1.1777960909458696,1.4115409812209212,1.2766258351296231,1.6530091457490728,1.2668869590288279,0.14534486439342445,0.05824486462167496,0.22530260960789472,0.1291398112746064,0.14839483947601995,0.1937806060637718,0.17401754685342824,0.09554791457800182,0.13828859302936508,0.08782730688400847,0.10191185471785041,0.20300248019947598,2.2787214737598434,0.5555853505743225,2.1050958378584137,1.3847062853597416,2.1490668684653866,1.5565899368362657,2.5965832554675394,2.1430521642538793,2.9757190713361092,1.4146558305099237,1.7460838956403697,1.3059331152721358,1.5306291904116383,15.84950484979472,-9.516816202489537
1.3914811806094718,0.19904719602726764,1.4882684216928364,1.3536976425341887,1.5566730746731823,1.624995311697153,1.4316853084445835,1.089631335137174,1.3939667921019083,1.2800771810241514,1.7112500940433983,1.2269762582370825,0.1704871069773305,0.056601651746035944,0.23459948220676768,0.13954448078055676,0.1469300396122888,0.19201350030130346,0.16930604636324353,0.09766643874766504,0.1375129154498908,0.09291976966456991,0.09551679498453956,0.2060217732449076,1.9200061740272498,0.6783582102416792,2.3129638293235195,0.9868942083686656,2.362993403638085,1.5538178699844307,2.5199035167495634,1.9560215145480888,2.636123809920803,1.8442134251116524,1.8441675093273948,1.4398447084109796,1.3684914818113267,-11.172863376198979,28.208662136905694
1.4167969262569236,0.19227494496084077,1.4576286444200455,1.3032906545425311,1.5487214909081155,1.6551960239417327,1.4717742119969839,1.0549289227601446,1.392347410705191,1.2344776729550628,1.6780081792888937,1.197805156981264,0.13246583465905767,0.05568445121967404,0.22804368321642876,0.14342840365582107,0.15377752469175954,0.19229376796517927,0.1681000661221883,0.10028858856070386,0.13606060826959696,0.09130613469375726,0.09855193982784569,0.20496995026635875,1.8464005029249304,0.38055038725007295,2.669797046213959,1.0529030558975971,2.375563482857238,1.6724338208505438,2.5122629886007566,1.9935327321993472,2.6353997530105278,1.7285076064626186,1.9838327241347613,1.4456572397680767,1.3188909251426657,9.360039214240135,-26.20215298283881
1.3837439049933449,0.18366675520210096,1.4340173882807417,1.353742841923371,1.3969446566756702,1.7326484686170682,1.3622237458300588,1.0488033052245422,1.3928962271557255,1.2641323795655854,1.5578998631323635,1.2025477171197898,0.180831405831044,0.05041849106907614,0.21560524648810822,0.1402789677527069,0.1566178567908882,0.1966100821264877,0.1822289796425191,0.10176766951929923,0.13450299937218618,0.09114360085854438,0.10419601313250887,0.2078028729329987,1.896142545061009,0.6428501190831865,2.2465570539700277,1.1841960951513526,1.8905453698371186,1.8065597783787526,2.567736024241688,1.9713637683933278,2.722275477484709,1.7828328625393595,1.8277558471773983,1.3188206880555975,1.3059686885444735,10.879286989739928,25.639468493065547
1.411561743309345,0.17209096864752904,1.4705924742309742,1.3688136070980008,1.3498505654334094,1.6635192931239962,1.376672859126199,0.9968552058733211,1.3077803564860127,1.2641110927113655,1.499017675700605,1.248074945402942,0.16012979608169803,0.05646693322085029,0.21360455209746476,0.13563627703210812,0.16236674032454745,0.19981726995447535,0.1774049178189823,0.10484584917132327,0.14181126186988544,0.09049222172896133,0.11897879462827395,0.19637332495219872,1.931296572187953,0.32336195112559585,2.027028021707907,1.2373591680985858,2.3522995873800907,1.9525657543025943,2.334489725445255,1.9559651256541373,2.6414436397794914,1.57246405897621,1.5933376113419155,1.7205133214013224,1.3246714347100794,0.18991262626069982,9.43346152015895
1.3318933562551152,0.12402873612696697,1.4333514676654104,1.3372268126846596,1.4629177021375481,1.570819996808463,1.250763418117458,1.091551625995479,1.2968781070740403,1.2692398892678518,1.550032696852903,1.3221112072457046,0.20125986897841636,0.07618159355681432,0.22126815598431424,0.129365403620273,0.15357013429669675,0.20656398338635684,0.1848669711052655,0.09895523656868001,0.14450994131884853,0.08920929950730318,0.11831260974505603,0.20166827299778198,1.9961093218051953,0.5342347576768374,2.0604783086459637,1.1770490069632569,2.086521747901501,1.6681461946371927,2.470405528108207,2.2747730561456336,2.7914296927583244,1.6100942290194522,1.8594661825095722,1.6652165746558787,1.2720051088853712,-0.5474572999573226,28.07884803666655
1.390498221968367,0.16851305233030744,1.4373566483359763,1.4178537189515,1.465902864350653,1.5519550167489553,1.3713716062116905,1.0582885696767685,1.3140131463800537,1.3065715263365956,1.508171345153363,1.261808864026797,0.15237394256951967,0.09351487953583168,0.22491857112226793,0.12493371138784345,0.1559924827656658,0.2067713254621464,0.18255377197151737,0.09647165111472285,0.1472689730118308,0.09274658968789899,0.12375735718720454,0.19775067981986522,2.058076165344789,0.5645603779047158,2.3556385878050596,1.229753923814668,2.0631467276093294,1.7144122046711314,2.296321142654588,2.0955460834818727,2.641404050452023,1.8013287892033236,1.8909524465009306,1.3226346943319947,1.2220866522690133,2.5908415197472063,17.927781057752128
1.3871646062182776,0.1785574817111448,1.508458198425698,1.3763122287093896,1.488511320521296,1.676556788767239,1.3918504036409438,1.0602424920467386,1.3295607329810757,1.3259464958581326,1.4865019936649366,1.3208690201770277,0.19361514894334556,0.06614907618675284,0.22494383332519183,0.1320455763864553,0.1569222624768464,0.20119103544424255,0.18229295566514148,0.09958906751708416,0.1409954558454409,0.09117676702499125,0.1271283909149575,0.1980262198114225,1.8285212715539374,0.4643065165806981,2.3081163055471188,1.246488574259185,2.4026259652741873,1.5036516173390373,2.642563858432176,1.7222414506599402,2.4412477320874624,1.619279299433905,1.834276240901779,1.4074903368927767,1.4095229663620872,1.2826725724713377,18.358869434496384
1.3898450660282173,0.16354873545222337,1.486717629786313,1.450382476007378,1.5339275508757395,1.6556114302684868,1.4246052285240158,1.0059598516464856,1.3207153329666743,1.312962005686261,1.45916340377959,1.3110069364858559,0.14692594756691374,0.07075322772932663,0.222222450875683,0.1309111566338963,0.1569562466696243,0.2006964704157179,0.1813585123729338,0.1020362075619539,0.1421502729693535,0.08812964537542324,0.12993725739656495,0.1951838169511642,1.7878472286741025,0.44082648055408447,2.0795002437568186,1.397357793566816,2.329783724768722,1.8877829535391077,2.684702327493428,1.976830174727202,2.484094131900604,1.593405356901245,1.6996484077639944,1.2942093746767267,1.4773693882948749,-11.029298682515495,12.736071289952786
1.4519805981740115,0.15186169940705696,1.5446301130999305,1.4509132103833111,1.4637088122629647,1.6715736934068204,1.4234093296386572,1.0759212392893402,1.2158279734096802,1.284814141805525,1.4317633931299563,1.3133533732744258,0.15283108948535612,0.03583017061047676,0.22217950641366996,0.13332682794288656,0.15354659992833833,0.1987143446526593,0.16838419804820198,0.10215745386694561,0.1423569184978275,0.09008870756603403,0.13839857177496404,0.19722826621087572,2.133201200807348,0.5110326896420807,2.3125104920443045,1.2568400824580717,2.2680462246126307,1.8819435873811885,2.4424832150668174,2.111347474161043,2.30804693491345,1.8066799005917034,1.8047422976781802,1.1993602030480075,1.357167640693383,-13.810484756254098,-7.377969436351723
1.4469663274813593,0.33147628492356385,1.5706496470251803,1.3272515934492204,1.553743141469781,1.6667724593141766,1.3616947215670563,1.055722514837418,1.2274664354787026,1.2773393474730574,1.463073730599133,1.2417488295034476,0.143278016582851,0.042580556083072256,0.22571163421685997,0.13481738125979928,0.15172232303962674,0.19493060808900525,0.17211602931915237,0.10262898196525926,0.14265188143238952,0.09253785645884516,0.1357029757683151,0.20447609699416794,1.954526910756648,0.47170584688502587,2.5914396098457475,1.2168218825107593,2.095061316791729,1.6108147372385762,2.4441198574040732,2.131344602142978,2.321499664078549,1.4927586074506038,1.711007594776929,1.6078728029637417,1.343231716558107,3.7294243107805514,-4.089784923351388
1.4264102546227402,0.32906641757301947,1.543862728426375,1.3887511831128363,1.532206811993742,1.6713134708197415,1.3181513551363098,1.0467426876459065,1.2477735274548283,1.237455795248304,1.4524264264064164,1.2964394226869786,0.14028094930496465,0.06814900172119603,0.22187187575014225,0.1375991880569857,0.14626897728115199,0.20854534184037787,0.18216596153102316,0.10004400633459964,0.14683021944947908,0.09289729592975375,0.12494151256328202,0.20075148775200682,1.925078970006912,0.4590397455841412,2.4558889320261676,1.1441224329162103,2.162444227993146,1.6682642827198424,2.3397668811367076,1.990828324726526,2.4154651656799424,1.7127155746168117,1.777931747864896,1.6318395192336892,1.4364802712086324,31.854616269659566,-18.296035090285926
1.4019091242652761,0.30110868037092803,1.5213827204616346,1.362986618312847,1.5415096110903748,1.719124195265476,1.3809721607469077,1.0654386085925407,1.25974361715428,1.2723691918964395,1.4256192115862083,1.2912295031527603,0.17829427848950005,0.0458678126687274,0.22146622036299513,0.13356782600418174,0.1478408643969918,0.1926843809017445,0.18379864094165557,0.10031530050178432,0.14589906105650735,0.093249801301346,0.14008837236999694,0.19525790796171802,1.7429490494496327,0.7041688521882504,2.542322723886799,1.3268751085099275,2.203673849782298,1.7209668149293833,2.254486961486034,2.0470815022084263,2.3148673762380394,1.4656901385683334,1.7988530280843906,1.14631106182702,1.4132724566557617,35.23944863589123,-13.894306715739926
1.4468321685792747,0.25136635757248127,1.6334852685434664,1.357469423907563,1.5004625817593806,1.695790029938983,1.4334959034383021,1.0723800624925417,1.2879303586056436,1.309562044389776,1.4334651994268564,1.2463584550636009,0.1586123867171617,0.04498123803111764,0.21814418078921827,0.13447048086839206,0.1653659966118715,0.19459462106896844,0.18176890416133004,0.09802576665862131,0.1393101293015902,0.08860841741629018,0.13518712561977123,0.19635030279817497,1.719257991914537,0.6342241447980403,2.497394116956735,1.1165948424012937,2.3947524031505703,1.7540879775279175,2.667520115881613,2.116098776252617,2.2851312465814178,1.8264765784403556,1.6946890104462626,1.101422687641492,1.4717962898183545,27.263894092129533,-19.322276618877737
1.4980058688800035,0.20746713315349255,1.5984093263995114,1.3604028946616102,1.4749534727956688,1.6960879142651026,1.5425443107186245,1.1558197031315738,1.2299418086094824,1.3379386659669423,1.5217243275730195,1.2607965580552258,0.15346949599341023,0.03641650226472189,0.22194748035121964,0.13053539398040062,0.16858735804813615,0.2048614592160737,0.17029674768723999,0.09405197268350896,0.14231191788020048,0.08708109127069838,0.1346768353237373,0.1971027328626302,2.066061547965434,0.5481337323514834,2.58475086982841,1.075172430798341,2.3293124496809936,1.7382754245608967,2.657297510652038,2.047997568981816,2.2658542050435115,1.7356897563273166,1.7425152634612062,1.1197804841677605,1.4313304881191626,20.59623424268969,21.52959305981911
1.3673947165053444,0.2355379786180878,1.550471341113066,1.3526633589974941,1.395799105334088,1.5887583538585253,1.5257672714780255,1.1296817562782935,1.2484155381103978,1.2669831398167462,1.517928180505361,1.2462671281116926,0.16354804057980699,0.055270532078321444,0.21590709544401404,0.12793196571760004,0.1747978214741883,0.20418050296575563,0.16082167749998866,0.095232637339642,0.14414484125972254,0.08835984767466655,0.1368994926499132,0.20275462381550402,1.8298383226558372,0.5841171312665812,2.3894241325456655,1.0499111622467971,2.1885446149291297,1.697980522049669,2.6092756507278145,2.005230039877551,2.4862124173571183,1.706166260737626,2.1439546851630045,1.2653165348906747,1.4436553794783122,17.757702160279223,20.49468992301766
1.4819990744844127,0.26175956756823127,1.4868429114486623,1.4667599603373533,1.373935424352053,1.5648809176500322,1.515939107346099,1.1394801155319332,1.224581478750614,1.3339807721786348,1.5013940481900858,1.2521552490416954,0.1643150956311167,0.051346311613839075,0.2108791649481261,0.11261885476577994,0.15938247346796922,0.2037278874922667,0.1598153016669394,0.09511752680920242,0.14413724587864762,0.08912601331736984,0.13725237363614398,0.2071307813018085,2.327776386584282,0.9215090222790167,2.215245405053495,1.012664189056784,2.061975851738806,1.6697690846496405,2.570492771259429,2.304649757733958,2.446052976371146,1.5691889467072795,2.0699706941387133,1.5591753241485173,1.3796891242400413,15.207194987621808,-7.259175760055598
1.4580659090139545,0.2726752385906039,1.4922302380811423,1.4571313437080207,1.4315599529144112,1.717092167134075,1.5201887311495266,1.1388170214210334,1.2373957318693907,1.2488230136227587,1.558564738599329,1.2151335455063386,0.17072379780878488,0.04982216317164541,0.218697272546867,0.11027730874723535,0.15946798211663898,0.20232877495835974,0.16379181984895708,0.09480366210003945,0.14561552535921432,0.09661531036854946,0.1382439981532121,0.20607969022907202,2.352240889085838,0.8477421874992053,2.033500112652343,1.1167396114693997,2.0381873721561696,1.7084281595426427,2.631772552455172,2.013073462674173,2.4847318826147977,1.9710885975101657,2.2730891526897907,1.4614720589682322,1.3819256375065585,-16.884782747591714,6.1997310029630945
